StockSymbol,Price,RecordedDateTime
MSFT,44.84,17-11-2023 14:59
TCS,95.64,17-11-2023 14:59
AAPL,51.26,17-11-2023 14:59
GOOGL,169.06,17-11-2023 14:59
MSFT,43.79,17-11-2023 14:59
TCS,92.78,17-11-2023 14:59
AAPL,50.92,17-11-2023 14:59
GOOGL,168.47,17-11-2023 14:59
MSFT,44.24,17-11-2023 14:59
TCS,90.43,17-11-2023 14:59
AAPL,50.65,17-11-2023 14:59
GOOGL,171.16,17-11-2023 14:59
MSFT,44.77,17-11-2023 14:59
TCS,89.58,17-11-2023 14:59
AAPL,51.23,17-11-2023 14:59
GOOGL,169.34,17-11-2023 14:59
MSFT,44.18,17-11-2023 14:59
TCS,91.54,17-11-2023 14:59
AAPL,51.44,17-11-2023 14:59
GOOGL,169.98,17-11-2023 14:59
MSFT,43.69,17-11-2023 14:59
TCS,89.1,17-11-2023 14:59
AAPL,51.06,17-11-2023 14:59
GOOGL,172.85,17-11-2023 14:59
MSFT,44.01,17-11-2023 14:59
TCS,91.74,17-11-2023 14:59
AAPL,50.55,17-11-2023 14:59
GOOGL,174.56,17-11-2023 14:59
MSFT,44.78,17-11-2023 14:59
TCS,94.19,17-11-2023 14:59
AAPL,51.17,17-11-2023 14:59
GOOGL,177.7,17-11-2023 14:59
MSFT,45.48,17-11-2023 14:59
TCS,91.39,17-11-2023 14:59
AAPL,52.11,17-11-2023 14:59
GOOGL,177.11,17-11-2023 14:59
MSFT,44.82,17-11-2023 14:59
TCS,90.09,17-11-2023 14:59
AAPL,51.56,17-11-2023 14:59
GOOGL,174.23,17-11-2023 14:59
MSFT,45.65,17-11-2023 14:59
TCS,90.93,17-11-2023 14:59
AAPL,51.77,17-11-2023 14:59
GOOGL,175.48,17-11-2023 14:59
MSFT,46.72,17-11-2023 14:59
TCS,93,17-11-2023 14:59
AAPL,52.27,17-11-2023 14:59
GOOGL,175.3,17-11-2023 14:59
MSFT,46.23,17-11-2023 14:59
TCS,93.59,17-11-2023 14:59
AAPL,52.11,17-11-2023 14:59
GOOGL,173.27,17-11-2023 14:59
MSFT,45.62,17-11-2023 14:59
TCS,92.16,17-11-2023 14:59
AAPL,52.2,17-11-2023 14:59
GOOGL,171.31,17-11-2023 14:59
MSFT,46.88,17-11-2023 14:59
TCS,94.36,17-11-2023 14:59
AAPL,51.62,17-11-2023 14:59
GOOGL,174.7,17-11-2023 14:59
MSFT,45.61,17-11-2023 14:59
TCS,92.09,17-11-2023 14:59
AAPL,50.9,17-11-2023 14:59
GOOGL,171.9,17-11-2023 14:59
MSFT,46.59,17-11-2023 14:59
TCS,91.05,17-11-2023 14:59
AAPL,50.2,17-11-2023 14:59
GOOGL,168.6,17-11-2023 14:59
MSFT,45.3,17-11-2023 14:59
TCS,93.65,17-11-2023 14:59
AAPL,49.1,17-11-2023 14:59
GOOGL,170.5,17-11-2023 14:59
MSFT,45.58,17-11-2023 14:59
TCS,96.42,17-11-2023 14:59
AAPL,49.7,17-11-2023 14:59
GOOGL,171,17-11-2023 14:59
MSFT,45.99,17-11-2023 14:59
TCS,94.23,17-11-2023 14:59
AAPL,48.8,17-11-2023 14:59
GOOGL,173.1,17-11-2023 14:59
MSFT,46.2,17-11-2023 14:59
TCS,91.86,17-11-2023 14:59
AAPL,47.5,17-11-2023 14:59
GOOGL,174.5,17-11-2023 14:59
MSFT,46.47,17-11-2023 14:59
TCS,93.26,17-11-2023 14:59
AAPL,47.3,17-11-2023 14:59
GOOGL,171.8,17-11-2023 14:59
MSFT,45.25,17-11-2023 14:59
TCS,91.87,17-11-2023 14:59
AAPL,46.4,17-11-2023 14:59
GOOGL,172.4,17-11-2023 14:59
MSFT,45.83,17-11-2023 14:59
TCS,89.15,17-11-2023 14:59
AAPL,47.3,17-11-2023 14:59
GOOGL,175.7,17-11-2023 14:59
MSFT,44.46,17-11-2023 14:59
TCS,88.88,17-11-2023 14:59
AAPL,46.8,17-11-2023 15:00
GOOGL,172.4,17-11-2023 15:00
MSFT,43.43,17-11-2023 15:00
TCS,87.49,17-11-2023 15:00
